title,link,label
Olympics-Brisbane 2032 chief wants purpose-built main stadium for Games,https://www.thestar.com.my/sport/others/2024/12/06/olympics-brisbane-2032-chief-wants-purpose-built-main-stadium-for-games,Sports
Cricket-Australia in ascendancy as Starc takes six wickets to floor India,https://www.thestar.com.my/sport/cricket/2024/12/06/cricket-reinforced-india-bat-first-in-pink-ball-test-v-australia,Sports
Cricket-New Zealand dismiss England for 280 in Wellington,https://www.thestar.com.my/sport/cricket/2024/12/06/cricket-new-zealand-dismiss-england-for-280-in-wellington,Sports
Humaira keeps sibling legacy alive by winning medal with Jason at worlds,https://www.thestar.com.my/sport/others/2024/12/06/humaira-keeps-sibling-legacy-alive-by-winning-medal-with-jason-at-worlds,Sports
Statues of stars don’t always deliver,https://www.thestar.com.my/sport/others/2024/12/06/statues-of-stars-dont-always-deliver,Sports
Cricket-Brook hits another century as England take charge in Wellington,https://www.thestar.com.my/sport/cricket/2024/12/06/cricket-nz-win-toss-and-choose-to-bowl-in-second-test-v-england,Sports
Boxing-Pacquiao elected to International Hall of Fame,https://www.thestar.com.my/sport/boxing/2024/12/06/boxing-pacquiao-elected-to-international-hall-of-fame,Sports
Cricket-Rickelton’s relief as he scores maiden ton with a dose of food fortune,https://www.thestar.com.my/sport/cricket/2024/12/06/cricket-rickeltons-relief-as-he-scores-maiden-ton-with-a-dose-of-food-fortune,Sports
Olympics-LA 2028 Games enjoy support of incoming Trump administration says IOC,https://www.thestar.com.my/sport/others/2024/12/06/olympics-la-2028-games-enjoy-support-of-incoming-trump-administration-says-ioc,Sports
Cricket-Zimbabwe win consolation T20 against Pakistan with late flourish,https://www.thestar.com.my/sport/cricket/2024/12/05/cricket-zimbabwe-win-consolation-t20-against-pakistan-with-late-flourish,Sports
Olympics-National boxing bodies must decide if their athletes will be at LA2028 Games,https://www.thestar.com.my/sport/others/2024/12/05/olympics-national-boxing-bodies-must-decide-if-their-athletes-will-be-at-la2028-games,Sports
Equestrian-Briton Dujardin suspended for a year after whipping horse's legs,https://www.thestar.com.my/sport/others/2024/12/05/equestrian-briton-dujardin-suspended-for-a-year-after-whipping-horse039s-legs,Sports
2024 sporting moments in pictures,https://www.thestar.com.my/sport/others/2024/12/05/2024-sporting-moments-in-pictures,Sports
Sailing-Burton abandons Vendee Globe after damage to boat,https://www.thestar.com.my/sport/others/2024/12/05/sailing-burton-abandons-vendee-globe-after-damage-to-boat,Sports
Cricket-Returning Rohit drops to middle order as India retain Perth opening pair,https://www.thestar.com.my/sport/cricket/2024/12/05/cricket-returning-rohit-drops-to-middle-order-as-india-retain-perth-opening-pair,Sports
Cricket-South Africa fight back after losing early wickets to Sri Lanka,https://www.thestar.com.my/sport/cricket/2024/12/05/cricket-south-africa-choose-to-bat-at-start-of-second-test-v-sri-lanka,Sports
Cricket-NZ Latham backs Stokes on over-rates ahead of second test,https://www.thestar.com.my/sport/cricket/2024/12/05/cricket-nz-latham-backs-stokes-on-over-rates-ahead-of-second-test,Sports
Cricket-Incoming Australia boss sees tough transition for ageing team,https://www.thestar.com.my/sport/cricket/2024/12/05/cricket-incoming-australia-boss-sees-tough-transition-for-ageing-team,Sports
"Cricket-Cult hero Boland back, Marsh fit to bowl for Australia",https://www.thestar.com.my/sport/cricket/2024/12/05/cricket-cult-hero-boland-back-for-australia039s-second-test-v-india,Sports
Cricket-Unchanged New Zealand stick with four seamers for second England test,https://www.thestar.com.my/sport/cricket/2024/12/05/cricket-unchanged-new-zealand-stick-with-four-seamers-for-second-england-test,Sports
"Cross places faith in the young 
for next year’s SEA Games",https://www.thestar.com.my/sport/squash/2024/12/05/cross-places-faith-in-the-young-for-next-years-sea-games,Sports
Springing back to right platform,https://www.thestar.com.my/sport/diving/2024/12/05/springing-back-to-right-platform,Sports
Alpine skiing-Shiffrin back home and resting after crash,https://www.thestar.com.my/sport/others/2024/12/05/alpine-skiing-shiffrin-back-home-and-resting-after-crash,Sports
Cycling-Briton Pidcock to leave Ineos Grenadiers at end of season,https://www.thestar.com.my/sport/cycling/2024/12/05/cycling-briton-pidcock-to-leave-ineos-grenadiers-at-end-of-season,Sports
Sumo-Grand Sumo Tournament makes historic return to London after 34 years,https://www.thestar.com.my/sport/others/2024/12/05/sumo-grand-sumo-tournament-makes-historic-return-to-london-after-34-years,Sports
Cricket-England's Bethell receives contract upgrade after impressive test debut,https://www.thestar.com.my/sport/cricket/2024/12/04/cricket-england039s-bethell-receives-contract-upgrade-after-impressive-test-debut,Sports
"Fencing-Usmanov dismisses criticism over return as FIE chief, but voluntarily suspends duties",https://www.thestar.com.my/sport/others/2024/12/04/fencing-billionaire-usmanov-dismisses-ukrainian-criticism-over-return-as-fie-chief,Sports
Cycling-Evenepoel undergoes surgery after training crash,https://www.thestar.com.my/sport/cycling/2024/12/04/cycling-evenepoel-undergoes-surgery-after-training-crash,Sports
Cricket-England name unchanged team for second New Zealand test,https://www.thestar.com.my/sport/cricket/2024/12/04/cricket-england-name-unchanged-team-for-second-new-zealand-test,Sports
Cricket-South Africa continue quest for World Test Championship final place,https://www.thestar.com.my/sport/cricket/2024/12/04/cricket-south-africa-continue-quest-for-world-test-championship-final-place,Sports
Cricket-Klaasen to captain South Africa’s T20 side as Markram rested,https://www.thestar.com.my/sport/cricket/2024/12/04/cricket-klaasen-to-captain-south-africas-t20-side-as-markram-rested,Sports
"Cricket-With Champions Trophy looming, Pakistan rest Afridi for South Africa tests",https://www.thestar.com.my/sport/cricket/2024/12/04/cricket-with-champions-trophy-looming-pakistan-rest-afridi-for-south-africa-tests,Sports
Cricket-Rahul keeps India's batting line-up a closely guarded secret,https://www.thestar.com.my/sport/cricket/2024/12/04/cricket-rahul-keeps-india039s-batting-line-up-a-closely-guarded-secret,Sports
Cricket-Australia look to boss India with pink ball under Adelaide lights,https://www.thestar.com.my/sport/cricket/2024/12/04/cricket-australia-look-to-boss-india-with-pink-ball-under-adelaide-lights,Sports
"Cricket-Bradman 'baggy green' cap worn against India sells for $311,000",https://www.thestar.com.my/sport/cricket/2024/12/04/cricket-bradman-039baggy-green039-cap-worn-against-india-sells-for-311000,Sports
Debutant Diana takes top spot in Kuala Langat Aquathlon,https://www.thestar.com.my/sport/others/2024/12/04/debutant-diana-takes-top-spot-in-kuala-langat-aquathlon,Sports
Sivasangari becomes second M’sian to fall to Coll,https://www.thestar.com.my/sport/squash/2024/12/04/sivasangari-becomes-second-msian-to-fall-to-coll,Sports
Egyptian coach heading home after two years of service,https://www.thestar.com.my/sport/others/2024/12/04/egyptian-coach-heading-home-after-two-years-of-service,Sports
"Olympics-Sliding venue for Milano-Cortina 2026 Games to have first tests in March, says IOC",https://www.thestar.com.my/sport/others/2024/12/04/olympics-sliding-venue-for-milano-cortina-2026-games-to-have-first-tests-in-march-says-ioc,Sports
Figure skating-Former Olympic ice dance champions Papadakis and Cizeron retire,https://www.thestar.com.my/sport/others/2024/12/04/figure-skating-former-olympic-ice-dance-champions-papadakis-and-cizeron-retire,Sports
Cycling-Evenepoel suffers multiple fractures and dislocated collarbone in training crash,https://www.thestar.com.my/sport/cycling/2024/12/03/cycling-belgium039s-evenepoel-suffers-crash-during-training,Sports
Cricket-Pakistan win by 10 wickets after dismissing Zimbabwe for 57,https://www.thestar.com.my/sport/cricket/2024/12/03/cricket-pakistan-win-by-10-wickets-after-dismissing-zimbabwe-for-57,Sports
"Cricket-England, NZ get points deductions for slow over-rates",https://www.thestar.com.my/sport/cricket/2024/12/03/cricket-england-nz-get-points-deductions-for-slow-over-rates,Sports
Alpine skiing-Austrian ski great Hirscher suffers season-ending knee injury,https://www.thestar.com.my/sport/others/2024/12/03/alpine-skiing-austrian-ski-great-hirscher-suffers-season-ending-knee-injury,Sports
Rugby-American Olympic medallist Maher signs for Bristol Bears,https://www.thestar.com.my/sport/rugby/2024/12/03/rugby-american-olympic-medallist-maher-signs-for-bristol-bears,Sports
Boxing-Dubois to defend IBF heavyweight title against Parker in February,https://www.thestar.com.my/sport/boxing/2024/12/03/boxing-dubois-to-defend-ibf-heavyweight-title-against-parker-in-february,Sports
Cricket-Australia take confidence from pink ball record ahead of second India test: Carey,https://www.thestar.com.my/sport/cricket/2024/12/03/cricket-australia-take-confidence-from-pink-ball-record-ahead-of-second-india-test-carey,Sports
Cricket-Former NRL boss Greenberg appointed Cricket Australia CEO,https://www.thestar.com.my/sport/cricket/2024/12/03/cricket-former-nrl-boss-greenberg-appointed-cricket-australia-ceo,Sports
Rugby-All Blacks winger Reece fined after smashing car into garage,https://www.thestar.com.my/sport/rugby/2024/12/03/rugby-all-blacks-winger-reece-fined-after-smashing-car-into-garage,Sports
Rugby-Wallaby Petaia confirms NFL bid to chase dad's dream,https://www.thestar.com.my/sport/rugby/2024/12/03/rugby-wallaby-petaia-confirms-nfl-bid-to-chase-dad039s-dream,Sports
Harleein out to emulate her idol El Weleily at KL International Junior C’ships,https://www.thestar.com.my/sport/squash/2024/12/03/harleein-out-to-emulate-her-idol-el-weleily-at-kl-international-junior-cships,Sports
Alpine skiing-Shiffrin says she is sidelined for 'a few weeks minimum' after crash,https://www.thestar.com.my/sport/others/2024/12/03/alpine-skiing-shiffrin-says-she-is-sidelined-for-039a-few-weeks-minimum039-after-crash,Sports
Cycling-Spain's Vuelta to begin in Italy in 2025,https://www.thestar.com.my/sport/cycling/2024/12/03/cycling-spain039s-vuelta-to-begin-in-italy-in-2025,Sports
Putin drops plan for 'Friendship Games' to rival Olympics,https://www.thestar.com.my/sport/others/2024/12/02/putin-drops-plan-for-039friendship-games039-to-rival-olympics,Sports
Sport-Women's sport rides popularity wave to growth in 2025,https://www.thestar.com.my/sport/others/2024/12/02/sport-women039s-sport-rides-popularity-wave-to-growth-in-2025,Sports
Olympics-IOC prepares for new president on a high after spectacular Paris Games,https://www.thestar.com.my/sport/others/2024/12/02/olympics-ioc-prepares-for-new-president-on-a-high-after-spectacular-paris-games,Sports
"Cricket-Cup in one hand and control in the other, India boss 2024",https://www.thestar.com.my/sport/cricket/2024/12/02/cricket-cup-in-one-hand-and-control-in-the-other-india-boss-2024,Sports
Cricket-India's Bumrah to go down as one of the greats: Head,https://www.thestar.com.my/sport/cricket/2024/12/02/cricket-india039s-bumrah-to-go-down-as-one-of-the-greats-head,Sports
Cricket-Stead says Santner a chance to face England in Wellington,https://www.thestar.com.my/sport/cricket/2024/12/02/cricket-stead-says-santner-a-chance-to-face-england-in-wellington,Sports
Rugby-Levi snatches try-scoring record and title for Australia at Dubai Sevens,https://www.thestar.com.my/sport/rugby/2024/12/02/rugby-levi-snatches-try-scoring-record-and-title-for-australia-at-dubai-sevens,Sports
Snooker-Former world champion Griffiths dies at 77,https://www.thestar.com.my/sport/others/2024/12/02/snooker-former-world-champion-griffiths-dies-at-77,Sports
PSA Hall of Famer Nicol remains a tireless champion of good causes,https://www.thestar.com.my/sport/squash/2024/12/02/psa-hall-of-famer-nicol-remains-a-tireless-champion-of-good-causes,Sports
The legend stands out because of her character,https://www.thestar.com.my/sport/squash/2024/12/02/the-legend-stands-out-because-of-her-character,Sports
She’s an epitome of humility and greatness – a rare combination,https://www.thestar.com.my/sport/squash/2024/12/02/shes-an-epitome-of-humility-and-greatness---a-rare-combination,Sports
What sets her apart is her love for the game,https://www.thestar.com.my/sport/squash/2024/12/02/what-sets-her-apart-is-her-love-for-the-game,Sports
Youngster Isabelle  upstages  Paris Olympian Rouxin again  at SEA Age-Group meet,https://www.thestar.com.my/sport/swimming/2024/12/08/youngster-isabelle-upstages-paris-olympian-rouxin-again-at-sea-age-group-meet,Sports
Soccer-Conte content with Napoli performance despite defeat,https://www.thestar.com.my/sport/football/2024/12/09/soccer-conte-content-with-napoli-performance-despite-defeat,Sports
Chanel's answer to not having a chief designer... is to double down on China?,https://www.thestar.com.my/lifestyle/style/2024/12/08/chanel039s-answer-to-not-having-a-chief-designer-is-to-double-down-on-china,Entertainment & Style
"'White Lotus' back in Feb, 'Harry Potter' TV series filming in 2025",https://www.thestar.com.my/lifestyle/entertainment/2024/12/08/039white-lotus039-back-in-feb-039harry-potter039-tv-series-filming-in-2025,Entertainment & Style
Flourish In Style,https://www.thestar.com.my/lifestyle/style/2024/12/08/flourish-in-style,Entertainment & Style
Invaluable Discoveries,https://www.thestar.com.my/lifestyle/style/2024/12/08/invaluable-discoveries,Entertainment & Style
"Susan Lankester wins Best Actress at Malaysia Film Festival, eyes bigger roles in Asian cinema",https://www.thestar.com.my/lifestyle/entertainment/2024/12/08/susan-lankester-wins-best-actress-at-malaysia-film-festival-eyes-bigger-roles-in-asian-cinema,Entertainment & Style
'Imaginur' wins Best Film at the 33rd Malaysia Film Festival,https://www.thestar.com.my/lifestyle/entertainment/2024/12/08/039imaginur039-wins-best-film-at-the-33rd-malaysia-film-festival,Entertainment & Style
Kiko Kostadinov is not your usual fashion designer... and he likes it that way,https://www.thestar.com.my/lifestyle/style/2024/12/06/kiko-kostadinov-is-not-your-usual-fashion-designer-and-he-likes-it-that-way,Entertainment & Style
"'He was so unique': Remembering Rohit Bal, India's 'bad boy of fashion'",https://www.thestar.com.my/lifestyle/style/2024/12/07/039he-was-so-unique039-remembering-rohit-bal-india039s-039bad-boy-of-fashion039,Entertainment & Style
"K-pop group Twice returns with 14th EP, 'Strategy'",https://www.thestar.com.my/lifestyle/entertainment/2024/12/07/k-pop-group-twice-returns-with-14th-ep-039strategy039,Entertainment & Style
"'Rosie' review: Rosé's debut solo album is heartfelt, but slightly sleepy",https://www.thestar.com.my/lifestyle/entertainment/2024/12/07/039rosie039-review-ros039s-debut-solo-album-is-heartfelt-but-slightly-sleepy,Entertainment & Style
HK actress Tavia Yeung opens up about rumours of being ‘blacklisted’ by TVB,https://www.thestar.com.my/lifestyle/entertainment/2024/12/06/hk-actress-tavia-yeung-opens-up-about-rumours-of-being-blacklisted-by-tvb-and-her-life-after-leaving,Entertainment & Style
Singaporean actor Ryan Lian shares photos of scarred face after slashing attack,https://www.thestar.com.my/lifestyle/entertainment/2024/12/06/singaporean-actor-ryan-lian-shares-photos-of-scarred-face-after-slashing-attack,Entertainment & Style
Prince Harry responds to Meghan Markle divorce rumours,https://www.thestar.com.my/lifestyle/entertainment/2024/12/06/prince-harry-responds-to-meghan-markle-divorce-rumours,Entertainment & Style
Deck yourself with exquisite jewellery for the year-end festive season,https://www.thestar.com.my/lifestyle/style/2024/12/06/deck-yourself-with-exquisite-jewellery-for-the-year-end-festive-season,Entertainment & Style
Director Chong Keat Aun's new movie is on another sensitive issue – baby dumping in Malaysia,https://www.thestar.com.my/lifestyle/entertainment/2024/12/06/director-chong-keat-aun039s-new-movie-is-on-another-sensitive-issue---baby-dumping-in-malaysia,Entertainment & Style
Page 2,,Entertainment & Style
"Miley Cyrus says mum, Tish, was brains behind Teen Choice pole-dance routine at 16",https://www.thestar.com.my/lifestyle/entertainment/2024/12/03/miley-cyrus-says-mum-tish-was-brains-behind-teen-choice-pole-dance-routine-at-16,Entertainment & Style
"Kamala Harris, Chappell Roan and other mispronounced words of 2024",https://www.thestar.com.my/lifestyle/entertainment/2024/12/06/chappell-roan-and-other-mispronounced-words-of-2024,Entertainment & Style
"Singaporean actress Hong Huifang, 63, welcomes playing more grandmas: ‘I’m not a beautiful vase’",https://www.thestar.com.my/lifestyle/entertainment/2024/12/06/singaporean-actress-hong-huifang-63-welcomes-playing-more-grandmas-im-not-a-beautiful-vase,Entertainment & Style
HK-based actor John Chiang Jr. reacts to claim he rides on father David Chiang's fame,https://www.thestar.com.my/lifestyle/entertainment/2024/12/05/hk-based-actor-john-chiang-jr-reacts-to-claim-he-rides-on-father-david-chiang039s-fame,Entertainment & Style
Malaysian singer Adira rushed to hospital after fainting from overworking,https://www.thestar.com.my/lifestyle/entertainment/2024/12/05/malaysian-singer-adira-rushed-to-hospital-after-fainting-from-overworking,Entertainment & Style
Eddie Murphy's son and Martin Lawrence's daughter are engaged,https://www.thestar.com.my/lifestyle/entertainment/2024/12/05/eddie-murphy039s-son-and-martin-lawrence039s-daughter-are-engaged,Entertainment & Style
'Star Wars: Skeleton Crew' review: The kids are all flight,https://www.thestar.com.my/lifestyle/entertainment/2024/12/13/039star-wars-skeleton-crew039-review-the-kids-are-all-flight,Entertainment & Style
Penang designer hopes kebaya's Unesco recognition brings global admiration,https://www.thestar.com.my/lifestyle/style/2024/12/05/penang-designer-hopes-kebaya039s-unesco-recognition-brings-global-admiration,Entertainment & Style
K-idol G-Dragon's new song banned from broadcast,https://www.thestar.com.my/lifestyle/entertainment/2024/12/05/k-idol-g-dragon039s-new-song-banned-from-broadcast,Entertainment & Style
"Diamond jorts, crystal sneakers: Blinged-out streetwear that Liberace would love",https://www.thestar.com.my/lifestyle/style/2024/12/05/diamond-jorts-crystal-sneakers-blinged-out-streetwear-that-liberace-would-love,Entertainment & Style
"Spotify Wrapped 2024 is here, and Taylor Swift is once again the platform's most-streamed artiste",https://www.thestar.com.my/lifestyle/entertainment/2024/12/05/spotify-wrapped-2024-is-here-and-taylor-swift-is-once-again-the-platform039s-most-streamed-artiste,Entertainment & Style
"Check out 1-day drum and percussion festival featuring Zainal Abidin, Rie Tsuji, Steve Thornton and more",https://www.thestar.com.my/lifestyle/entertainment/2024/12/05/check-out-1-day-drum-and-percussion-festival-featuring-zainal-abidin-rie-tsuji-steve-thornton-and-more,Entertainment & Style
Local actress Susan Lankester wins Best Actress at Asian Academy Creative Awards,https://www.thestar.com.my/lifestyle/entertainment/2024/12/05/local-actress-susan-lankester-wins-best-actress-at-asian-academy-creative-awards,Entertainment & Style
Byeon Woo-seok of 'Lovely Runner' to join IU in romance series,https://www.thestar.com.my/lifestyle/entertainment/2024/12/03/byeon-woo-seok-of-039lovely-runner039-to-join-iu-in-romance-series,Entertainment & Style
Page 3,,Entertainment & Style
Malaysian fashion designers laud Unesco's official recognition of the kebaya,https://www.thestar.com.my/lifestyle/style/2024/12/05/malaysian-fashion-designers-laud-unesco039s-official-recognition-of-the-kebaya,Entertainment & Style
"Beyonce named the greatest pop star of the 21st century by Billboard, beating Taylor Swift, Adele",https://www.thestar.com.my/lifestyle/entertainment/2024/12/05/beyonce-named-the-greatest-pop-star-of-the-21st-century-by-billboard-beating-taylor-swift-adele,Entertainment & Style
‘Dawson’s Creek’s James Van Der Beek sells merch to pay for cancer treatment,https://www.thestar.com.my/lifestyle/entertainment/2024/12/05/dawsons-creeks-james-van-der-beek-sells-merch-to-pay-for-cancer-treatment,Entertainment & Style
"Chapman To's wife, ex-TVB actress Kristal Tin, undergoes surgery after lung cancer diagnosis",https://www.thestar.com.my/lifestyle/entertainment/2024/12/04/chapman-to039s-wife-ex-tvb-actress-kristal-tin-undergoes-surgery-after-lung-cancer-diagnosis,Entertainment & Style
Taiwanese musician-director Liu Chia-chang dies of cancer at 81,https://www.thestar.com.my/lifestyle/entertainment/2024/12/04/taiwanese-musician-director-liu-chia-chang-dies-of-cancer-at-81,Entertainment & Style
Mattel sued over 'Wicked' dolls with porn website link,https://www.thestar.com.my/lifestyle/entertainment/2024/12/04/mattel-sued-over-039wicked039-dolls-with-porn-website-link,Entertainment & Style
"Australian actor Ian Smith, who played Harold Bishop in 'Neighbours,' retires due to cancer",https://www.thestar.com.my/lifestyle/entertainment/2024/12/04/australian-actor-ian-smith-who-played-harold-bishop-in-039neighbours039-retires-due-to-cancer,Entertainment & Style
Sheila Majid’s image and name used to spread fake news; singer calls authorities to take action,https://www.thestar.com.my/lifestyle/entertainment/2024/12/04/sheila-majids-image-and-name-used-to-spread-fake-news-singer-calls-authorities-to-take-action,Entertainment & Style
"Beauty industry turns to mindfulness and sustainability, as seen in Malaysia",https://www.thestar.com.my/lifestyle/style/2024/12/04/beauty-industry-turns-to-mindfulness-and-sustainability-as-seen-in-malaysia,Entertainment & Style
"Eminem’s mum, Debbie Nelson, dead at 69 after lung cancer battle",https://www.thestar.com.my/lifestyle/entertainment/2024/12/04/eminems-mum-debbie-nelson-dead-at-69-after-lung-cancer-battle,Entertainment & Style
Taiwanese star Mickey Huang sentenced to eight months’ jail for possessing pornographic material,https://www.thestar.com.my/lifestyle/entertainment/2024/12/04/taiwanese-star-mickey-huang-sentenced-to-eight-months-jail-for-possessing-pornographic-material,Entertainment & Style
"Taiwan stars Yang Kuei-mei, Lee Kang-sheng enjoy durian while in Singapore for film festival",https://www.thestar.com.my/lifestyle/entertainment/2024/12/04/taiwan-stars-yang-kuei-mei-lee-kang-sheng-enjoy-durian-while-in-singapore-for-film-festival,Entertainment & Style
Chinese celebrity couple Huang Zitao and Xu Yiyang marry,https://www.thestar.com.my/lifestyle/entertainment/2024/12/04/chinese-celebrity-couple-huang-zitao-and-xu-yiyang-marry,Entertainment & Style
Former TVB actress Lily Chung invests six-figure sum in KL food court,https://www.thestar.com.my/lifestyle/entertainment/2024/12/03/former-tvb-actress-lily-chung-invests-six-figure-sum-in-kl-food-court,Entertainment & Style
Page 4,,Entertainment & Style
Actress Zahnita Wilson on domestic violence at hands of husband: 'I've held on for 20 years',https://www.thestar.com.my/lifestyle/entertainment/2024/12/03/actress-zahnita-wilson-on-domestic-violence-at-hands-of-husband-039i039ve-held-on-for-20-years039,Entertainment & Style
Plus-size clothing brand owner from China spreads body positivity using fashion,https://www.thestar.com.my/lifestyle/style/2024/12/03/plus-size-clothing-brand-owner-from-china-spreads-body-positivity-using-fashion,Entertainment & Style
Ellen DeGeneres’ new UK home floods weeks after escaping US,https://www.thestar.com.my/lifestyle/entertainment/2024/12/02/ellen-degeneres-new-uk-home-floods-weeks-after-escaping-us,Entertainment & Style
Elton John says he has lost his eyesight and struggles to see his new stage musical,https://www.thestar.com.my/lifestyle/entertainment/2024/12/03/elton-john-says-he-has-lost-his-eyesight-and-struggles-to-see-his-new-stage-musical,Entertainment & Style
'To make a more serious handbag feel unique': Fashion's latest charm offensive,https://www.thestar.com.my/lifestyle/style/2024/12/03/039to-make-a-more-serious-handbag-feel-unique039-the-charm-offensive-of-handbags,Entertainment & Style
South Korean actor Park Min-jae dies at 32 from cardiac arrest,https://www.thestar.com.my/lifestyle/entertainment/2024/12/03/south-korean-actor-park-min-jae-dies-at-32-from-cardiac-arrest,Entertainment & Style
'Harry Potter' star Rupert Grint ordered to pay RM10.mil in taxes after losing legal battle,https://www.thestar.com.my/lifestyle/entertainment/2024/12/02/039harry-potter039-star-rupert-grint-ordered-to-pay-rm10mil-in-taxes-after-losing-legal-battle,Entertainment & Style
Korean actress Son Ye-jin celebrates son’s second birthday,https://www.thestar.com.my/lifestyle/entertainment/2024/12/02/korean-actress-son-ye-jin-celebrates-sons-second-birthday,Entertainment & Style
HK stars Charmaine Sheh and Patrick Tam reunite for new TVB drama after 20 years,https://www.thestar.com.my/lifestyle/entertainment/2024/12/03/hk-stars-charmaine-sheh-and-patrick-tam-reunite-for-new-tvb-drama-after-20-years,Entertainment & Style
"HK actor Matthew Ko marries non-celeb girlfriend, to welcome a child next year",https://www.thestar.com.my/lifestyle/entertainment/2024/12/02/hk-actor-matthew-ko-marries-non-celeb-girlfriend-to-welcome-a-child-next-year,Entertainment & Style
Actor Huang Xiaoming fuels breakup rumours after deleting post about girlfriend,https://www.thestar.com.my/lifestyle/entertainment/2024/12/02/actor-huang-xiaoming-fuels-breakup-rumours-after-deleting-post-about-girlfriend,Entertainment & Style
"Whether you like them or not, baby tees are definitely back in fashion",https://www.thestar.com.my/lifestyle/style/2024/12/02/whether-you-like-them-or-not-baby-tees-are-definitely-back-in-fashion,Entertainment & Style
Malaysian actress Koe Yeet announces engagement,https://www.thestar.com.my/lifestyle/entertainment/2024/12/02/malaysian-actress-koe-yeet-announces-engagement,Entertainment & Style
"Ronny Chieng picks Malaysia as the greatest Asian country, pokes fun at Singapore",https://www.thestar.com.my/lifestyle/entertainment/2024/12/02/ronny-chieng-picks-malaysia-as-the-greatest-asian-country-pokes-fun-at-singapore,Entertainment & Style
Page 5,,Entertainment & Style
Celebrities dazzle at 'The Devil Wears Prada' musical charity gala in London,https://www.thestar.com.my/lifestyle/style/2024/12/02/celebrities-dazzle-at-039the-devil-wears-prada039-musical-charity-gala-in-london,Entertainment & Style
"‘Red Light, Green Light’: Doll from 'Squid Game' brings Paris to standstill",https://www.thestar.com.my/lifestyle/entertainment/2024/12/02/red-light-green-light-doll-from-039squid-game039-brings-paris-to-standstill,Entertainment & Style
"Former drummer of My Chemical Romance, Bob Bryar, dies at 44",https://www.thestar.com.my/lifestyle/entertainment/2024/12/02/former-drummer-of-my-chemical-romance-bob-bryar-dies-at-44,Entertainment & Style
Mandopop diva Faye Wong lends support to daughter Leah Dou’s Beijing concert,https://www.thestar.com.my/lifestyle/entertainment/2024/12/02/mandopop-diva-faye-wong-lends-support-to-daughter-leah-dous-beijing-concert,Entertainment & Style
How pyjamas are now also seen as a symbol of discerning taste,https://www.thestar.com.my/lifestyle/style/2024/11/29/how-pyjamas-are-now-also-seen-as-a-symbol-of-discerning-taste,Entertainment & Style
Vanity Fare: Beauty advent calendars to kick off the year-end festive season,https://www.thestar.com.my/lifestyle/style/2024/12/01/vanity-fare-beauty-advent-calendars-to-kick-off-the-year-end-festive-season,Entertainment & Style
Bullying of green-skinned witch in 'Wicked' labelled discrimination,https://www.thestar.com.my/lifestyle/entertainment/2024/12/01/bullying-of-green-skinned-witch-in-039wicked039-labelled-discrimination,Entertainment & Style
'Moana 2' review: A seaworthy sequel that nearly matches first film,https://www.thestar.com.my/lifestyle/entertainment/2024/12/01/039moana-2039-review-a-seaworthy-sequel-that-nearly-matches-first-film,Entertainment & Style
Do you like Daniel Craig's new look? His style shows how menswear has changed,https://www.thestar.com.my/lifestyle/style/2024/11/30/do-you-like-daniel-craig039s-new-look-his-style-shows-how-menswear-has-changed,Entertainment & Style
What makes Cher's style so iconic – from her face to hair and clothes,https://www.thestar.com.my/lifestyle/style/2024/11/30/from-her-face-to-hair-and-clothes-a-look-at-what-makes-cher039s-style-so-iconic,Entertainment & Style
Red Velvet’s Irene debuts solo with 1st EP ‘Like A Flower’,https://www.thestar.com.my/lifestyle/entertainment/2024/11/30/red-velvets-irene-debuts-solo-with-1st-ep-like-a-flower,Entertainment & Style
Will NewJeans reunite with former Ador CEO Min Hee-jin?,https://www.thestar.com.my/lifestyle/entertainment/2024/11/30/will-newjeans-reunite-with-former-ador-ceo-min-hee-jin,Entertainment & Style
"‘NewJeans are no longer under Ador,’ says legal expert",https://www.thestar.com.my/lifestyle/entertainment/2024/11/30/newjeans-are-no-longer-under-ador-says-legal-expert,Entertainment & Style
"HK celeb couple Tavia Yeung & Him Law rent feng shui home for RM34K a month, layout said to boost Best Actor odds",https://www.thestar.com.my/lifestyle/entertainment/2024/11/29/hk-celeb-couple-tavia-yeung--him-law-rent-feng-shui-home-for-rm34k-a-month-layout-said-to-boost-best-actor-odds,Entertainment & Style
Page 6,,Entertainment & Style
Taiwanese singer Annie Yi and Harlem Yu's son opens up about parents' divorce: 'Not a bad thing',https://www.thestar.com.my/lifestyle/entertainment/2024/11/29/taiwanese-singer-annie-yi-and-harlem-yu039s-son-opens-up-about-parents039-divorce-039not-a-bad-thing039,Entertainment & Style
Remembering the dapper (and just too cute) style of ‘Menswear Dog’ Bodhi,https://www.thestar.com.my/lifestyle/style/2024/11/29/remembering-the-dapper-and-just-too-cute-style-of-menswear-dog-bodhi,Entertainment & Style
Bollywood star Aamir Khan says he nearly retired during Covid-19 pandemic,https://www.thestar.com.my/lifestyle/entertainment/2024/11/27/bollywood-star-aamir-khan-says-he-nearly-retired-during-covid-19-pandemic,Entertainment & Style
Take point and turn to oversized cocktail rings to dress up your fingers,https://www.thestar.com.my/lifestyle/style/2024/11/29/take-point-and-turn-to-oversized-cocktail-rings-to-dress-up-your-fingers,Entertainment & Style
